Company,Item,Type,Certifivate,lng,lat
㈜아워홈 음성공장,기타잼류,잼류,2016-10-17,127.690467,36.940288
㈜아워홈 음성공장,기타 코코아가공품,코코아가공품류 또는 초콜릿류,2016-10-17,127.690467,36.940288
㈜아워홈 음성공장,당류가공품,규격외일반가공식품,2016-10-17,127.690467,36.940288
㈜아워홈 음성공장,두류가공품,규격외일반가공식품,2016-10-17,127.690467,36.940288
㈜아워홈 음성공장,마요네즈,드레싱류,2016-10-17,127.690467,36.940288
㈜아워홈 음성공장,복합조미식품,조미식품,2016-10-17,127.690467,36.940288
㈜아워홈 음성공장,음료베이스,음료류,2016-10-17,127.690467,36.940288
㈜아워홈 음성공장,잼,잼류,2016-10-17,127.690467,36.940288
㈜아워홈 음성공장,즉석조리식품,기타식품류,2016-10-17,127.690467,36.940288
㈜아워홈 음성공장,혼합장,장류,2016-10-17,127.690467,36.940288
농업회사법인 주식회사대가식품,절임류,절임식품,2016-10-17,128.473741,37.202781
푸른들 영농조합,두류가공품,규격외일반가공식품,2016-10-17,126.445697,36.730199
주식회사 도야지식품,즉석조리식품(레토르트식품),레토르트식품,2016-10-18,128.460541,35.672117
㈜엔바이오,기타가공품,규격외일반가공식품,2016-10-18,127.301319,37.896402
㈜엔바이오,혼합음료,음료류,2016-10-18,127.301319,37.896402
㈜보나비 아티지움,빵류,빵류,2016-10-18,126.832192,37.658514
농업회사법인 한살림축산식품 유한회사 괴산지점,즉석조리식품(순대),순대,2016-10-18,127.744237,36.857761
(유)성지 에프앤디,떡류,떡류,2016-10-18,126.43295,34.938711
장보고 FOOD,기타가공품,규격외일반가공식품,2016-10-18,126.814065,35.860574
장보고 FOOD,들기름,식용유지류,2016-10-18,126.814065,35.860574
장보고 FOOD,참기름,식용유지류,2016-10-18,126.814065,35.860574
장보고 FOOD,향미유,식용유지류,2016-10-18,126.814065,35.860574
에버그린 에버블루 협동조합,들기름,식용유지류,2016-10-18,127.487591,37.491692
㈜국순당,기타주류,주류,2016-10-19,127.984878,37.491874
㈜고메베이글,과자,과자,2016-10-19,127.126522,37.419913
㈜신세계푸드 천안공장,과자,과자,2016-10-19,127.113661,36.815008
농업회사법인 (유)효림원,떡류,떡류,2016-10-19,127.390423,35.416414
주식회사 대신에프에스,빵류,빵류,2016-10-20,126.72323,35.732149
주식회사 대신에프에스,즉석섭취식품,즉석섭취식품,2016-10-20,126.72323,35.732149
㈜오복식품,산분해간장,장류,2016-10-20,128.9976,35.08829
㈜오복식품,양조간장,장류,2016-10-20,128.9976,35.08829
㈜오복식품,혼합간장,장류,2016-10-20,128.9976,35.08829
롯데칠성음료㈜(양산),음료베이스,음료류,2016-10-20,129.044708,35.363066
㈜새로,과자,과자,2016-10-20,127.177536,37.440003
㈜새로,빵류,빵류,2016-10-20,127.177536,37.440003
씨제이제일제당㈜(음성1),"기타가공품(유산균배양액, 김치풀)",규격외일반가공식품,2016-10-21,127.570908,36.987435
씨제이제일제당㈜(음성1),향신료조제품,조미식품,2016-10-21,127.570908,36.987435
흥일씨푸드,냉동수산식품(어류),냉동수산식품,2016-10-21,126.576312,36.346899
흥일씨푸드,냉동수산식품(연체류),냉동수산식품,2016-10-21,126.576312,36.346899
㈜부경식품,기타가공품,규격외일반가공식품,2016-10-24,126.57921,35.286746
주식회사 삼흥푸드,떡류,떡류,2016-10-24,127.200824,37.707252
㈜풀모아,단순전처리식품,집단급식소식품판매,2016-10-24,127.138762,37.633012
주식회사 에스피씨삼립,냉동식품(피자),냉동식품,2016-10-24,126.802797,37.380063
연세대학교 연세우유,기타영유아식,특수용도식품,2016-10-24,127.002443,36.790076
명가식품,배추김치,배추김치,2016-10-25,126.694974,37.393294
명가식품,기타김치,김치류,2016-10-25,126.694974,37.393294
명가식품,절임류,절임식품,2016-10-25,126.694974,37.393294
바다림영어조합법인,수산물가공품(마른멸치),규격외일반가공식품,2016-10-25,126.273031,36.783578
㈜동원F&B,조미김,기타식품류,2016-10-25,127.44443,36.636974
㈜동원F&B,기타 수산물가공품,규격외일반가공식품,2016-10-25,127.44443,36.636974
북안동농협 산약가공공장,혼합음료,음료류,2016-10-26,128.700544,36.680242
주식회사비트로시스,인삼홍삼음료,음료류,2016-10-26,128.477769,36.884345
주식회사비트로시스,혼합음료,음료류,2016-10-26,128.477769,36.884345
자연락김치,배추김치,배추김치,2016-10-26,127.343663,34.805678
자연락김치,기타김치,김치류,2016-10-26,127.343663,34.805678
천보생물기술환경연구소,수산물가공품,규격외일반가공식품,2016-10-26,126.779858,36.254984
태백산맥25 생키위주스,과채주스,음료류,2016-10-26,127.348032,34.836532
초록효소,곡류효소함유제품,기타식품류,2016-10-26,127.020444,35.243026
초록효소,기타발효음료,음료류,2016-10-26,127.020444,35.243026
롯데푸드㈜ 안산공장,신선편의식품,기타식품류,2016-10-26,126.830843,37.32191
엠엘오코리아,기타가공품,규격외일반가공식품,2016-10-26,126.843579,37.861369
엠엘오코리아,체중조절용 조제식품,특수용도식품,2016-10-26,126.843579,37.861369
다산에프엠㈜,고형차,다류,2016-10-26,127.191924,37.334586
다산에프엠㈜,기타가공품(액상제품에 한함),규격외일반가공식품,2016-10-26,127.191924,37.334586
㈜네추럴웨이,기타가공품,규격외일반가공식품,2016-10-26,127.200368,37.894985
㈜네추럴웨이,당류가공품,규격외일반가공식품,2016-10-26,127.200368,37.894985
㈜네추럴웨이,체중조절용조제식품,특수용도식품,2016-10-26,127.200368,37.894985
주식회사 네추럴웨이(건기),건강기능식품(홍삼),건강기능식품,2016-10-26,127.142811,37.853061
주식회사 네추럴웨이(건기),건강기능식품(프로바이오틱스),건강기능식품,2016-10-26,127.142811,37.853061
주식회사 네추럴웨이(건기),건강기능식품(난소화성말토덱스트린),건강기능식품,2016-10-26,127.142811,37.853061
주식회사 네추럴웨이(건기),건강기능식품[핑거루트추출분말(판두라틴)],건강기능식품,2016-10-26,127.142811,37.853061
농업회사법인㈜담양한과명진식품,과자,과자,2016-10-27,127.027592,35.237018
씨케이글로벌㈜,냉동수산식품(조미가공품),냉동수산식품,2016-10-27,127.493132,37.216395
㈜그린식품,과자,과자,2016-10-27,126.888953,37.174198
㈜그린식품,빵류,빵류,2016-10-27,126.888953,37.174198
농업회사법인㈜ 모아,즉석조리식품,기타식품류,2016-10-27,128.938597,35.973241
주식회사 바다랑,냉동수산식품(어류),냉동수산식품,2016-10-27,127.067381,36.234797
매일식품주식회사,고추장,장류,2016-10-28,127.507192,34.986311
매일식품주식회사,된장,장류,2016-10-28,127.507192,34.986311
매일식품주식회사,혼합장,장류,2016-10-28,127.507192,34.986311
㈜선인,소스류,조미식품,2016-10-28,128.746619,35.503816
㈜신영푸드,떡류,떡류,2016-10-28,127.200368,37.894985
진영식품,즉석조리식품(순대),순대,2016-10-28,126.831438,37.199541
감푸드(병천순대),즉석조리식품(순대),순대,2016-10-28,127.17792,36.794806
정주굴비,냉동수산식품(어류),냉동수산식품,2016-10-28,126.442684,35.361243
예담모시송편,떡류,떡류,2016-10-28,126.512729,35.281224
동광실업,과자,과자,2016-10-28,127.134186,36.893344
한정식품,냉동수산식품(연체류),냉동수산식품,2016-10-31,126.701533,35.99203
주식회사성경식품,조미김,기타식품류,2016-10-31,127.415617,36.346732
어양토속식품,즉석조리식품(순대),순대,2016-10-31,127.010068,35.898887
친정집금치,배추김치,배추김치,2016-10-31,129.155129,36.086648
친정집금치,기타김치,김치류,2016-10-31,129.155129,36.086648
꽃젓갈,젓갈,젓갈,2016-10-31,129.383984,36.131339
꽃젓갈,액젓,젓갈,2016-10-31,129.383984,36.131339
푸드에이스,소스류,조미식품,2016-10-31,127.528006,37.045756
푸드에이스,드레싱,드레싱류,2016-10-31,127.528006,37.045756
푸드에이스,냉동수산식품(조미가공품),냉동수산식품,2016-10-31,127.528006,37.045756
㈜신평양찹쌀순대,즉석조리식품(순대),순대,2016-10-31,127.042804,37.567244
㈜삼양사,전분가공품,규격외일반가공식품,2016-10-31,126.675987,37.545374
씨제이제일제당㈜(인천2),참기름,식용유지류,2016-10-31,126.625217,37.440816
씨제이제일제당㈜(인천2),들기름,식용유지류,2016-10-31,126.625217,37.440816
㈜한성식품서산지점,김칫속,김치류,2016-10-31,126.50189,36.777688
㈜한성식품서산지점,절임류,절임식품,2016-10-31,126.50189,36.777688
도미솔식품,김칫속,김치류,2016-10-31,126.828796,37.813101
㈜파미유,과자,과자,2016-11-01,126.696607,37.728768
㈜파미유,빵류,빵류,2016-11-01,126.696607,37.728768
농업회사법인㈜병천순대,즉석조리식품(순대),순대,2016-11-01,127.491485,36.635382
㈜엠지바이오(아산),혼합음료,음료류,2016-11-01,127.079719,36.869631
영농조합법인 우리콩세상,배추김치,배추김치,2016-11-01,126.820447,34.33575
농업회사법인 맑을청웰빙 주식회사,침출차,다류,2016-11-01,128.351776,36.278652
농업회사법인 주식회사 농연,냉동식품[면류(기타면류)],냉동식품,2016-11-01,127.943748,37.295548
농업회사법인 혜밀 주식회사,즉석조리식품(순대),순대,2016-11-01,127.956839,37.322271
㈜오대,떡류,떡류,2016-11-01,127.410315,38.246796
의남식품,당면,면류,2016-11-02,127.378461,36.205129
맑고밝고따뜻한협동조합,기타발효음료,음료류,2016-11-02,127.358429,34.542359
맑고밝고따뜻한협동조합,액상차,다류,2016-11-02,127.358429,34.542359
서울떡집,떡류,떡류,2016-11-02,126.576466,33.255038
㈜농업법인쿱도우,빵류,빵류,2016-11-03,127.462817,35.202566
신토복분자영농조합법인,액상차,다류,2016-11-03,126.646921,35.512951
신토복분자영농조합법인,음료베이스,음료류,2016-11-03,126.646921,35.512951
원앤원㈜,떡류,떡류,2016-11-03,127.113661,36.815008
추자시푸드,냉동수산식품(연체류),냉동수산식품,2016-11-03,126.773367,37.310272
삼희에프앤비,냉동수산식품(어류),냉동수산식품,2016-11-04,128.97431,35.079321
삼희에프앤비,냉동수산식품(연체류),냉동수산식품,2016-11-04,128.97431,35.079321
삼희에프앤비,냉동수산식품(조미가공품),냉동수산식품,2016-11-04,128.97431,35.079321
농업법인㈜흙을사랑하는농부,과채주스,음료류,2016-11-04,127.012937,35.367292
365바이오그린,배추김치,배추김치,2016-11-04,127.292012,35.282012
365바이오그린,기타김치,김치류,2016-11-04,127.292012,35.282012
365바이오그린,절임류,절임식품,2016-11-04,127.292012,35.282012
농업회사법인 주식회사 윤선애선인장,액상차,다류,2016-11-04,129.343121,36.018881
주식회사 휴럼,과채음료,음료류,2016-11-04,127.488922,36.642472
주식회사 휴럼,과채주스,음료류,2016-11-04,127.488922,36.642472
주식회사 휴럼,액상차,다류,2016-11-04,127.488922,36.642472
주식회사 휴럼,인삼홍삼음료,음료류,2016-11-04,127.488922,36.642472
농업회사법인 유기농비건㈜,곡류가공품,규격외일반가공식품,2016-11-04,126.834606,35.664772
농업회사법인 유기농비건㈜,과자,과자,2016-11-04,126.834606,35.664772
농업회사법인 유기농비건㈜,기타엿,엿류,2016-11-04,126.834606,35.664772
프로엠 2공장,과자,과자,2016-11-04,127.331202,37.381591
한국에스비식품㈜(화성2),소스류(레토르트식품),레토르트식품,2016-11-04,126.831438,37.199541
한국에스비식품㈜(화성2),카레(레토르트식품),레토르트식품,2016-11-04,126.831438,37.199541
㈜호남샤니,식물성크림,기타식품류,2016-11-04,126.912084,35.174128
후덕물산㈜아산공장,초콜릿가공품,초콜릿류,2016-11-07,126.861775,36.747658
성심마스타푸드,혼합간장,장류,2016-11-07,128.492246,35.544566
농업회사법인㈜새롬한방제약사업부,추출가공식품,기타식품류,2016-11-07,126.710809,35.015837
매일유업㈜청양공장,과채주스,음료류,2016-11-07,126.802258,36.459188
매일유업㈜청양공장,음료베이스,음료류,2016-11-07,126.802258,36.459188
대상주식회사,기타전분,기타식품류,2016-11-07,126.7368,35.967613
대상주식회사,전분가공품,기타식품류,2016-11-07,126.7368,35.967613
㈜섬김과나눔,소스류,조미식품,2016-11-07,127.38209,37.294012
천복순대,즉석조리식품(순대),순대,2016-11-07,127.411126,36.348359
우리밀 푸드,떡류,떡류,2016-11-08,126.851745,37.070848
우리밀 푸드,빵류,빵류,2016-11-08,126.851745,37.070848
대원농산,고춧가루,조미식품,2016-11-08,128.226288,37.154292
일양약품㈜건강사업부,액상차,다류,2016-11-08,127.09736,37.249471
일양약품㈜건강사업부,인삼홍삼음료,음료류,2016-11-08,127.09736,37.249471
일양약품㈜건강사업부,혼합음료,음료류,2016-11-08,127.09736,37.249471
진성푸드,즉석조리식품,기타식품류,2016-11-09,129.023359,35.159177
롯데칠성음료㈜ 청주공장,리큐르,주류,2016-11-09,127.488922,36.642472
롯데칠성음료㈜ 청주공장,소주,주류,2016-11-09,127.488922,36.642472
㈜새싹처럼,기타 식용유지류,식용유지류,2016-11-09,126.600237,37.620968
㈜새싹처럼,들기름,식용유지류,2016-11-09,126.600237,37.620968
㈜새싹처럼,참기름,식용유지류,2016-11-09,126.600237,37.620968
호림식품,즉석조리식품(순대),순대,2016-11-09,126.825412,37.771442
㈜우리식품,농산물조림,조림식품,2016-11-09,127.068144,37.127452
㈜우리식품,떡류,떡류,2016-11-09,127.068144,37.127452
㈜우리식품,빵류,빵류,2016-11-09,127.068144,37.127452
주식회사미정,즉석조리식품(레토르트식품),레토르트식품,2016-11-10,129.225884,35.891988
씨제이제일제당주식회사(부산),과채가공품,기타식품류,2016-11-10,128.974786,35.104503
씨제이제일제당주식회사(부산),기타가공품,규격외일반가공식품,2016-11-10,128.974786,35.104503
씨제이제일제당주식회사(부산),기타수산물가공품,규격외일반가공식품,2016-11-10,128.974786,35.104503
씨제이제일제당주식회사(부산),천연향신료,조미식품,2016-11-10,128.974786,35.104503
